bb0ad3ac22cdfe1a25133b9979f018d271c86179,Fix bug related to inverted axis & scrolling #1829,EXTRACT,"EXTRACT	{Method getTrans(float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:485}	{Method inverted() at MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:509})","MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:16014:16746:16219:16745 MethodDeclaration getTrans(float, float)",MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:16480:16848:16646:16847 MethodDeclaration inverted()
bb0ad3ac22cdfe1a25133b9979f018d271c86179,Fix bug related to inverted axis & scrolling #1829,EXTRACT,EXTRACT	{Method performDrag(MotionEvent) at MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:283}	{Method inverted() at MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:509}),MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:9780:10937:9930:10936 MethodDeclaration performDrag(MotionEvent),MPChartLib/src/main/java/com/github/mikephil/charting/listener/BarLineChartTouchListener.java:16480:16848:16646:16847 MethodDeclaration inverted()
084935d9e30334d8c8937fc1ff76e1cf7a56c1fa,Cleanup y-axis renderers,EXTRACT,EXTRACT	{Method renderAxisLabels(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:141}	{Method getTransformedPositions() at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:272}),MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:4913:6810:5030:6809 MethodDeclaration renderAxisLabels(Canvas),MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:9071:9641:9304:9640 MethodDeclaration getTransformedPositions()
084935d9e30334d8c8937fc1ff76e1cf7a56c1fa,Cleanup y-axis renderers,EXTRACT,"EXTRACT	{Method renderGridLines(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:235}	{Method linePath(Path, int, float[]) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:256})",MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:8149:9486:8202:9485 MethodDeclaration renderGridLines(Canvas),"MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java:8706:9065:8903:9064 MethodDeclaration linePath(Path, int, float[])"
084935d9e30334d8c8937fc1ff76e1cf7a56c1fa,Cleanup y-axis renderers,EXTRACT,EXTRACT	{Method renderAxisLabels(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRendererHorizontalBarChart.java:60}	{Method getTransformedPositions() at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRendererHorizontalBarChart.java:148}),MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRendererHorizontalBarChart.java:2137:3891:2254:3890 MethodDeclaration renderAxisLabels(Canvas),MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRendererHorizontalBarChart.java:5126:5518:5185:5517 MethodDeclaration getTransformedPositions()
989c1ab64c25632d4f882941f9adb71010597de4,"Renamed """"circle size"""" to """"circle radius"""", deprecated set/getCircleSize",EXTRACT,EXTRACT	{Method setCircleSize(float) at MPChartLib/src/com/github/mikephil/charting/data/LineDataSet.java:101}	{Method setCircleRadius(float) at MPChartLib/src/com/github/mikephil/charting/data/LineDataSet.java:102}),MPChartLib/src/com/github/mikephil/charting/data/LineDataSet.java:3027:3261:3203:3260 MethodDeclaration setCircleSize(float),MPChartLib/src/com/github/mikephil/charting/data/LineDataSet.java:3036:3257:3195:3256 MethodDeclaration setCircleRadius(float)
d20928ab0c18bf53c20dd1ce172ab836eae50720,Minor performance improvement in pie chart,EXTRACT,"EXTRACT	{Method calcAngle(float) at MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java:251}	{Method calcAngle(float, float) at MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java:263})",MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java:6569:6781:6718:6780 MethodDeclaration calcAngle(float),"MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java:6845:7087:7035:7086 MethodDeclaration calcAngle(float, float)"
78441499b82639f988cfbae423e9db1d9ad2fcf9,Make the XAxisRenderer more flexible,EXTRACT,"EXTRACT	{Method renderLimitLines(Canvas) at MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:199}	{Method renderLimitLineLabel(Canvas, LimitLine, float[], float) at MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:253})",MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:6757:9539:6901:9538 MethodDeclaration renderLimitLines(Canvas),"MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:8420:10362:8522:10361 MethodDeclaration renderLimitLineLabel(Canvas, LimitLine, float[], float)"
78441499b82639f988cfbae423e9db1d9ad2fcf9,Make the XAxisRenderer more flexible,EXTRACT,"EXTRACT	{Method renderLimitLines(Canvas) at MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:199}	{Method renderLimitLineLine(Canvas, LimitLine, float[]) at MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:234})",MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:6757:9539:6901:9538 MethodDeclaration renderLimitLines(Canvas),"MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java:7563:8414:7649:8413 MethodDeclaration renderLimitLineLine(Canvas, LimitLine, float[])"
48619deabb2e9d84d2a5052e4bed6340803e6e18,Added in function formatNumber new param: separateChar. Corrected params in Log.e,EXTRACT,"EXTRACT	{Method formatNumber(float, int, boolean) at MPChartLib/src/com/github/mikephil/charting/utils/Utils.java:259}	{Method formatNumber(float, int, boolean, char) at MPChartLib/src/com/github/mikephil/charting/utils/Utils.java:273})","MPChartLib/src/com/github/mikephil/charting/utils/Utils.java:8075:10477:8460:10476 MethodDeclaration formatNumber(float, int, boolean)","MPChartLib/src/com/github/mikephil/charting/utils/Utils.java:8530:10997:8962:10996 MethodDeclaration formatNumber(float, int, boolean, char)"
