d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartDoubleTapped(MotionEvent) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:428}	{Method onChartDoubleTapped(MotionEvent) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:314})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:15104:15225:15167:15224 MethodDeclaration onChartDoubleTapped(MotionEvent)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:11050:11171:11113:11170 MethodDeclaration onChartDoubleTapped(MotionEvent)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartTranslate(MotionEvent, float, float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:448}	{Method onChartTranslate(MotionEvent, float, float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:334})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:15738:15888:15818:15887 MethodDeclaration onChartTranslate(MotionEvent, float, float)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:11690:11840:11770:11839 MethodDeclaration onChartTranslate(MotionEvent, float, float)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartLongPressed(MotionEvent) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:423}	{Method onChartLongPressed(MotionEvent) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:309})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:14980:15098:15042:15097 MethodDeclaration onChartLongPressed(MotionEvent)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:10925:11044:10987:11043 MethodDeclaration onChartLongPressed(MotionEvent)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartGestureEnd(MotionEvent, ChartTouchListener.ChartGesture) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:414}	{Method onChartGestureEnd(MotionEvent, ChartTouchListener.ChartGesture) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:300})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:14515:14974:14630:14973 MethodDeclaration onChartGestureEnd(MotionEvent, ChartTouchListener.ChartGesture)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:10461:10919:10576:10918 MethodDeclaration onChartGestureEnd(MotionEvent, ChartTouchListener.ChartGesture)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartScale(MotionEvent, float, float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:443}	{Method onChartScale(MotionEvent, float, float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:329})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:15566:15732:15650:15731 MethodDeclaration onChartScale(MotionEvent, float, float)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:11518:11684:11602:11683 MethodDeclaration onChartScale(MotionEvent, float, float)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartSingleTapped(MotionEvent) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:433}	{Method onChartSingleTapped(MotionEvent) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:319})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:15231:15352:15294:15351 MethodDeclaration onChartSingleTapped(MotionEvent)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:11177:11298:11240:11297 MethodDeclaration onChartSingleTapped(MotionEvent)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartGestureStart(MotionEvent, ChartTouchListener.ChartGesture) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:409}	{Method onChartGestureStart(MotionEvent, ChartTouchListener.ChartGesture) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:295})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:14312:14509:14429:14508 MethodDeclaration onChartGestureStart(MotionEvent, ChartTouchListener.ChartGesture)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:10258:10455:10375:10454 MethodDeclaration onChartGestureStart(MotionEvent, ChartTouchListener.ChartGesture)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|MOVE|MOVE	{Method onChartFling(MotionEvent, MotionEvent, float, float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:438}	{Method onChartFling(MotionEvent, MotionEvent, float, float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:324})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java:15358:15560:15466:15559 MethodDeclaration onChartFling(MotionEvent, MotionEvent, float, float)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java:11304:11512:11412:11511 MethodDeclaration onChartFling(MotionEvent, MotionEvent, float, float)
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method generateDataPie(int) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java:155}	{Method generateDataPie() at MPChartExample/src/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java:164})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java:5230:5834:5376:5833 MethodDeclaration generateDataPie(int)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java:5421:5977:5568:5976 MethodDeclaration generateDataPie()
d67ea481af1e8528c617dfd404d0c7827b0134b2|Huge Project Refresh|RENAME|RENAME	{Method new(float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/custom/RealmDemoData.java:35}	{Method setYValue(float) at MPChartExample/src/com/xxmassdeveloper/mpchartexample/custom/RealmDemoData.java:98})|MPChartExample/src/com/xxmassdeveloper/mpchartexample/custom/RealmDemoData.java:666:738:702:737 MethodDeclaration new(float)|MPChartExample/src/com/xxmassdeveloper/mpchartexample/custom/RealmDemoData.java:2397:2470:2434:2469 MethodDeclaration setYValue(float)
7abc9cd6696f78c77068ffc278793594b33497fe|Update and reorganise copy data sets methods (Fix for #1604).|EXTRACT|EXTRACT	{Method copy() at MPChartLib/src/main/java/com/github/mikephil/charting/data/BarDataSet.java:54}	{Method copy(BarDataSet) at MPChartLib/src/main/java/com/github/mikephil/charting/data/BarDataSet.java:65})|MPChartLib/src/main/java/com/github/mikephil/charting/data/BarDataSet.java:1371:1970:1418:1969 MethodDeclaration copy()|MPChartLib/src/main/java/com/github/mikephil/charting/data/BarDataSet.java:1709:2045:1753:2044 MethodDeclaration copy(BarDataSet)
